review_id,user_id,movie_id,review_text,sentiment
418,5,322,Overrated and underwhelming. Not worth all the hype it received at all.,negative
419,395,394,Brilliant direction by Peyton Reed. A true masterpiece of cinema.,positive
420,93,303,Great entertainment with a strong emotional core. Highly loved it.,positive
421,74,199,Kabir Khan tried something different but it did not fully work out.,neutral
422,267,273,Not bad but had some noticeable pacing issues in the second half.,neutral
423,324,88,One of the most enjoyable films of the year. Simply superb work!,positive
424,245,453,The story was gripping from start to finish. Loved every single minute.,positive
425,411,31,This movie completely blew my mind. Atlee is a true genius.,positive
426,294,493,One of the worst movies I have watched this entire year. Skip it.,negative
427,382,329,Some good moments scattered throughout but overall just mediocre.,neutral
428,101,358,Jon Favreau tried something different but it did not fully work out.,neutral
429,247,451,This is what cinema is all about. Ezra Miller at his absolute best.,positive
430,62,355,Could not sit through the whole thing. The story was very poorly written.,negative
431,472,26,Amazing visual effects and a powerful emotional story. Gave it 10 out of 10.,positive
432,230,313,Great entertainment with a strong emotional core. Highly loved it.,positive
433,434,314,The first half was engaging but the second half lost momentum.,neutral
434,499,267,Average entertainer. Will appeal to fans of Tom Cruise mostly.,neutral
435,199,436,The first half was engaging but the second half lost momentum.,neutral
436,106,403,One of the most enjoyable films of the year. Simply superb work!,positive
437,425,127,This movie completely blew my mind. Atlee is a true genius.,positive
438,329,114,Great entertainment with a strong emotional core. Highly loved it.,positive
439,136,272,Average entertainer. Will appeal to fans of Leonardo DiCaprio mostly.,neutral
440,130,103,"Poor writing, poor direction, poor editing. Nothing works in this film.",negative
441,88,352,Not bad but not great either. Just a regular commercial movie.,neutral
442,498,46,One of the best films I have seen in years. Highly recommended to everyone!,positive
443,438,467,Todd Phillips completely lost the plot here. A massive disappointment.,negative
444,460,170,Ranbir Kapoor delivered a career-best performance. An absolute must-watch!,positive
445,349,142,Fantastic movie with brilliant performances from the entire cast.,positive
446,296,116,It was okay. Some parts were good but the film felt a bit too long.,neutral
447,270,135,Dhanush was good but the screenplay really needed more work overall.,neutral
448,499,113,A cinematic experience like no other. Murugadoss outdid himself completely.,positive
449,149,98,Watched it twice already and loved it both times. Pure gold!,positive
450,147,271,Heart-touching story with incredible acting. A film for the ages.,positive
451,124,287,Not bad but not great either. Just a regular commercial movie.,neutral
452,496,401,Scarlett Johansson was magnetic on screen. Could not take my eyes off the film.,positive
453,388,316,Absolutely loved this movie! Brad Pitt was outstanding in every scene.,positive
454,405,52,Mani Ratnam tried something different but it did not fully work out.,neutral
455,126,141,Absolutely loved this movie! Jr NTR was outstanding in every scene.,positive
456,327,165,This is what cinema is all about. Shah Rukh Khan at his absolute best.,positive
457,233,52,Great entertainment with a strong emotional core. Highly loved it.,positive
458,267,306,Tom Cruise was magnetic on screen. Could not take my eyes off the film.,positive
459,400,48,A cinematic experience like no other. S.S. Rajamouli outdid himself completely.,positive
460,403,214,The story was gripping from start to finish. Loved every single minute.,positive
461,242,197,Average entertainer. Will appeal to fans of Aamir Khan mostly.,neutral
462,66,70,Watchable once but nothing particularly extraordinary about it.,neutral
463,224,470,Watched it twice already and loved it both times. Pure gold!,positive
464,468,345,Chris Evans was magnetic on screen. Could not take my eyes off the film.,positive
465,497,88,This movie completely blew my mind. Gautham Menon is a true genius.,positive
466,318,474,Heart-touching story with incredible acting. A film for the ages.,positive
467,410,327,Amazing visual effects and a powerful emotional story. Gave it 10 out of 10.,positive
468,82,51,Decent effort from the team but falls short of high expectations.,neutral
469,42,90,Heart-touching story with incredible acting. A film for the ages.,positive
470,236,381,Brilliant direction by Anthony Russo. A true masterpiece of cinema.,positive
471,226,32,Some brilliant scenes but overall just average cinema fare.,neutral
472,246,68,Heart-touching story with incredible acting. A film for the ages.,positive
473,326,308,Absolutely loved this movie! Matt Damon was outstanding in every scene.,positive
474,31,342,Decent effort from the team but falls short of high expectations.,neutral
475,409,48,Good acting but the story could have been developed much better.,neutral
476,122,91,Heart-touching story with incredible acting. A film for the ages.,positive
477,215,42,Watchable once but nothing particularly extraordinary about it.,neutral
478,393,422,Paul Rudd tried hard but the script was absolutely terrible to work with.,negative
479,422,496,Jason Momoa was magnetic on screen. Could not take my eyes off the film.,positive
480,178,494,This movie completely blew my mind. Todd Phillips is a true genius.,positive
481,81,24,The story was gripping from start to finish. Loved every single minute.,positive
482,430,401,Not bad but not great either. Just a regular commercial movie.,neutral
483,116,289,A cinematic experience like no other. James Cameron outdid himself completely.,positive
484,92,73,Great entertainment with a strong emotional core. Highly loved it.,positive
485,204,495,Watched it twice already and loved it both times. Pure gold!,positive
486,289,112,One of the most enjoyable films of the year. Simply superb work!,positive
487,2,309,Matt Damon delivered a career-best performance. An absolute must-watch!,positive
488,256,45,A cinematic experience like no other. S.S. Rajamouli outdid himself completely.,positive
489,79,203,Watched it twice already and loved it both times. Pure gold!,positive
490,191,261,Average entertainer. Will appeal to fans of Leonardo DiCaprio mostly.,neutral
491,19,204,Decent movie but not the best I have seen this year. Average overall.,neutral
492,364,4,Brilliant direction by Shankar. A true masterpiece of cinema.,positive
493,310,293,This is what cinema is all about. Tom Cruise at his absolute best.,positive
494,157,268,Decent effort from the team but falls short of high expectations.,neutral
495,423,96,Some good moments scattered throughout but overall just mediocre.,neutral
496,117,152,Watched it twice already and loved it both times. Pure gold!,positive
497,403,259,Decent effort from the team but falls short of high expectations.,neutral
498,413,27,This movie completely blew my mind. Trivikram is a true genius.,positive
499,484,216,Some brilliant scenes but overall just average cinema fare.,neutral
500,16,142,One of the most enjoyable films of the year. Simply superb work!,positive
501,419,480,One of the best films I have seen in years. Highly recommended to everyone!,positive
502,204,323,One of the best films I have seen in years. Highly recommended to everyone!,positive
503,299,100,Watched it twice already and loved it both times. Pure gold!,positive
504,348,293,Brilliant direction by J.J. Abrams. A true masterpiece of cinema.,positive
505,230,189,Aamir Khan was magnetic on screen. Could not take my eyes off the film.,positive
